# version=1
# source_sha256=d517169e57f1d6254682c03dec5c254b5101ccd787d191f639b0cac1e8a616c4
# destination_sha256=f5e133e8eca8eb1a02e21a7d1afbb44d082e384a38d39db58a694371fa583bbe
# rows=1278
source_address	destination_address	function_name	evidence	review_flags	similarity	confidence	association_votes	source_length	destination_length	source_callers	destination_callers	source_callees	destination_callees	correlator	audit_comment
00434d80	004619e2	MultiplyFixed	WC1-callgraph-propagated		0.846	12.2	0	40	75	GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0|update_digital_readouts@00414a50|draw_nav_pointer@004168c0|ScaleFixedVector@004186b0|dot_product@004189e0|DoLocalFn8A80@00418a80|DoLocalFn8B60@00418b60|DoLocalFn8BE0@00418be0|DoLocalFn8D00@00418d00|DoLocalFn8E40@00418e40|apply_force_to_object@00419d10|rotational_acceleration@00419f70|ScanTbl0059d9b0FnA1D0@0041a1d0|approach_speed@0041e750|reposition_fixed_child_objects@004215e0	GetShipAccelerationRate@0040a5a0|dot_product@0040ab24|FUN_0040adc2@0040adc2|DoLocalFn8A80@0040ae70|FUN_0040af99@0040af99|DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|DoLocalFn8E40@0040b2cf|apply_force_to_object@0040c4d1|rotational_acceleration@0040c796|ScanTbl0059d9b0FnA1D0@0040c9dd|approach_speed@0041181d|FUN_00416dc3@00416dc3|GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591|update_digital_readouts@004396bf|draw_nav_pointer@0043cbfd|IsPointWithinEyeViewCone@0043cf5a	__ftol@0044de78	__ftol@00472a80	Manual Match	[WC1 transfer] WC1-callgraph-propagated from MultiplyFixed @00434d80; support=11 (out=1, in=10), margins=6/6, degree=17/19
00434db0	00461a2d	DivideFixed	WC1-fuzzy-medium		0.687	0.937	0	76	100	GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0|draw_nav_pointer@004168c0|divide_vector@00418700|DoLocalFn8890@00418890|NormalizeFixedVector@00418b10|set_ship_rotation_goals@004194d0|apply_force_to_object@00419d10|rotational_acceleration@00419f70|IsPointWithinEyeViewCone@0041a130|ScanTbl0059d9b0FnA1D0@0041a1d0|real_crash_time@00422260	GetShipAccelerationRate@0040a5a0|divide_vector@0040ab78|DoLocalFn8890@0040ace0|NormalizeFixedVector@0040af18|set_ship_rotation_goals@0040badb|apply_force_to_object@0040c4d1|rotational_acceleration@0040c796|ScanTbl0059d9b0FnA1D0@0040c9dd|GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591|real_crash_time@00429736|draw_nav_pointer@0043cbfd|IsPointWithinEyeViewCone@0043cf5a	__ftol@0044de78	__ftol@00472a80	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00434db0; structural=0.6871, composite=0.9371, graphSupport=1, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
00434e00	00461a91	CalcVideoFn4E00	WC1-callgraph-propagated		0.75	3.0	0	39	69	draw_target_box@004164b0|DoLocalFn8BE0@00418be0|DoLocalFn8D00@00418d00|DoLocalFn8E40@00418e40|reposition_fixed_child_objects@004215e0	DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|DoLocalFn8E40@0040b2cf|FUN_00416dc3@00416dc3|draw_target_box@0043c6d8	__ftol@0044de78	__ftol@00472a80|FUN_00473cb0@00473cb0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from CalcVideoFn4E00 @00434e00; support=3 (out=1, in=2), margins=0/0, degree=6/7
00434e30	00461ad6	CalcVideoFn4E30	WC1-callgraph-propagated		0.8	4.6	0	39	69	draw_target_box@004164b0|DoLocalFn8BE0@00418be0|DoLocalFn8D00@00418d00|DoLocalFn8E40@00418e40|reposition_fixed_child_objects@004215e0	DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|DoLocalFn8E40@0040b2cf|FUN_00416dc3@00416dc3|draw_target_box@0043c6d8	__ftol@0044de78	__ftol@00472a80|ReadDAT004650ac@00473cba	Manual Match	[WC1 transfer] WC1-callgraph-propagated from CalcVideoFn4E30 @00434e30; support=4 (out=1, in=3), margins=3/3, degree=6/7
00434e60	00461b1b	ArcSin	WC1-callgraph-propagated		1.0	2.0	0	33	80	set_ship_rotation_goals@004194d0	set_ship_rotation_goals@0040badb	__ftol@0044de78|FUN_0044df92@0044df92	__ftol@00472a80|FUN_00473ce0@00473ce0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from ArcSin @00434e60; support=2 (out=1, in=1), margins=0/0, degree=3/3
00434e90	00461b6b	ArcCos	WC1-callgraph-propagated		1.0	3.2	0	33	80	DoLocalFn8890@00418890|match_roll_orientation@00419440|SetTbl0059cd90FnA530@0041a530|LoadTbl0059dd90FnA610@0041a610	DoLocalFn8890@0040ace0|match_roll_orientation@0040ba2e|SetTbl0059cd90FnA530@0040cef6|LoadTbl0059dd90FnA610@0040cff8	__ftol@0044de78|FUN_0044df9c@0044df9c	__ftol@00472a80|FUN_00473cea@00473cea	Manual Match	[WC1 transfer] WC1-callgraph-propagated from ArcCos @00434e90; support=3 (out=1, in=2), margins=1/1, degree=6/6
00434ec0	00461bbb	Magnitude	WC1-callgraph-single-low		0.454	14.167	0	30	75			__ftol@0044de78	__ftol@00472a80|DoSceneFnEEA0@004732e0	Manual Match	[WC1 transfer] WC1-callgraph-single-low from Magnitude @00434ec0; one mapped edge, graph-jaccard=0.5, degree-similarity=0.5, rank-margins=0.16666666666666607/12.0, instruction-diff=0.4541
00434f20	00461c71	Vector_magnitude	WC1-callgraph-propagated		0.812	14.2	0	76	145	DispatchTbl0059c310Fn3B70@00403b70|LoopUiFn0740@00410740|GetVectorMagnitude@00410ad0|DispatchTbl0059c014Fn0AF0@00410af0|GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0|update_digital_readouts@00414a50|update_objective_location@00415770|draw_nav_pointer@004168c0|DoLocalFn8890@00418890|NormalizeFixedVector@00418b10|DoLocalFn8B60@00418b60|distance_between_points@004191d0|distance_from_point@00419210|set_ship_rotation_goals@004194d0|IsPointWithinEyeViewCone@0041a130|ScanTbl0059d9b0FnA1D0@0041a1d0|real_velocity@0041e7f0|explosion_shock_wave@0041fee0|fire_weapon@00420c20|fire_afterburner@00421350|real_crash_time@00422260|RenderSpaceViewFrame@00429fc0|GetShipDistanceToNavPoint@0042a0e0|PlaySfxWaveFileByNumber@0042ef30|IsVectorWithinRange@00436a00	DoLocalFn8890@0040ace0|NormalizeFixedVector@0040af18|FUN_0040af99@0040af99|distance_from_point@0040b7c9|point_ship_at_point@0040b805|set_ship_rotation_goals@0040badb|ScanTbl0059d9b0FnA1D0@0040c9dd|real_velocity@004118f2|explosion_shock_wave@00414025|fire_weapon@00415e2c|DispatchTbl0059c3f0FnF350@0041693a|GetVectorMagnitude@00419cdc|DispatchTbl0059c014Fn0AF0@00419d01|GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591|real_crash_time@00429736|update_digital_readouts@004396bf|update_objective_location@0043ae2f|draw_nav_pointer@0043cbfd|IsPointWithinEyeViewCone@0043cf5a|object_collision@00445087|LoopUiFn0740@0044ade0|PlaySfxWaveFileByNumber@0045373b|BlitUiFn79C0@00460650|SetVduModeIfChanged@00464bfe|GetShipDistanceToNavPoint@00469143	__ftol@0044de78	__ftol@00472a80|DoSceneFnEEA0@004732e0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from Vector_magnitude @00434f20; support=13 (out=1, in=12), margins=6/6, degree=27/28
00413c40	00461d02	DrawFormattedText	WC1-callgraph-propagated		0.2	2.1	0	46	39	DrawNavMapLabels@0040d540|DrawStandardTimeReadout@0040dda0|DrawCockpitReadout@00413fb0|show_weapon_disp@00414ea0|show_navigation_disp@00415180|DrawTextInputCursor@004260e0|ReadTextInput@00426200|ReadRequiredPilotField@004265a0|PromptForPilotField@00426600|ShowTrainSimHighScores@004268e0|ShowMemoryStatusDebug@004273c0|DrawArcadeScorePanel@00429e90|show_target_disp@0042db90|show_communications_disp@00431290|show_info_disp@00433910|ShowChalkBoard@00440510	DrawTextAt@0040f96e|GetNavFnC090@00418daa|Dismissed@00433f94|EraseLastTextInputCharacter@004345a1|WarnLoadGameFirst@004346e9|InitializeTrainSimTextPanel@004347d6|PromptForPilotField@004348c3|DrawArcadeScorePanel@00434ebc|UpdateArcadeScoreDisplay@00435064|SelectTrainSimMission@004353d4|ConfirmReplaceFaultyData@0043641c|ConfirmAwakenAfterBadData@00436722|FUN_00436a4d@00436a4d|ShowTrainSimHighScores@00436a8f|DrawCockpitReadout@004384ad|DrawNavMapLegend@004516c0|LoopCombatFn45B0@004577d7|InitializeConstellationObject@00459527|ReadTextInput@004597e3|LoadPaletteTripletsFile@00459bc8|ShowChalkBoard@00459c4d	FormatTextTokens@00413a40|DoVideoFn2960@00432960		Manual Match	[WC1 transfer] WC1-callgraph-propagated from DrawFormattedText @00413c40; support=2 (out=0, in=2), margins=0/1, degree=18/21
0042b3f0	00461d29	FindActiveSoundEntryBySample	WC1-fuzzy-medium		0.806	0.996	0	28	63	StopSoundsUsingWave@0042b450	UiRoutine08@0040f882|DrawTextAt@0040f96e|DrawUiFn3920@0042c0f1|BlitTbl005a86d0Fn7E10@0042c7bc|StopSoundsUsingWave@0042d444|BlitUiFnBA90@0042eccb|landing@0042ef12|SelectTrainSimMission@004353d4|ShowTrainSimHighScores@00436a8f|ShowMemoryStatusDebug@00437aec|InitializeConversationText@00437d92|DrawCockpitReadout@004384ad|update_digital_readouts@004396bf|update_VDUs@0043f2f5|BuildMap@00450fe2|DrawStandardTimeReadout@0045153a|DrawNavLocationReadout@0045180f|BlitUiFnE480@00451faa|LoopCombatFn45B0@004577d7|InitializeGameTextContexts@0045c088|InitializeRoomViewports@0045c128			Manual Match	[WC1 transfer] Fuzzy structural match from WC1 0042b3f0; structural=0.8063, composite=0.9963, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
004413c0	00461d68	DoLocalFn13C0	WC1-callgraph-propagated		1.0	2.0	0	21	21	SaveGamePalette@00401000|FadeViewportPaletteToColour@0042a700|PanToScreen@00439430|MarkActivePaletteEntries@00441370	CloseTalk@004098f2|SaveGamePalette@00417550|free_all_slots@004175ad|GetNavFnC090@00418daa|PanToScreen@00433410|FadeViewportPaletteToColour@00453820|initialize_cockpit@00456b1a|GetUiFn6480@00465ea9	SetTbl00486112Fn3020@00433020	SetTbl00486112Fn3020@0045e9c5	Manual Match	[WC1 transfer] WC1-callgraph-propagated from DoLocalFn13C0 @004413c0; support=2 (out=0, in=2), margins=0/0, degree=5/9
00434fd0	00461d90	CallThrough433060	WC1-callgraph-single		0.81	1.667	0	16	23	LoadPaletteTripletsFile@00404610|FadeViewportPaletteToColour@0042a700		DIBwholePaletteFromTriplets@00433060	DIBwholePaletteFromTriplets@0045e667	Manual Match	[WC1 transfer] WC1-callgraph-single from CallThrough433060 @00434fd0; one mapped edge, unique source/target candidate; graph-jaccard=0.3333333333333333, degree=3/1, instruction-diff=0.8098
00434fe0	00461da7	DoLocalFn4FE0	WC1-callgraph-propagated		1.0	2.2	0	10	22	EraseLastTextInputCharacter@0041ddf0|AnimateTrainSimTitle@00425d00|ClearTextInputCharacter@00426140|ReadTextInput@00426200|ShowTrainSimHighScores@004268e0|InitializeDiskPromptTextContext@0042c420	GetUiFnB9A0@00459160|ClearTextInputCharacter@00459348|ReadTextInput@004597e3			Manual Match	[WC1 transfer] WC1-callgraph-propagated from DoLocalFn4FE0 @00434fe0; support=2 (out=0, in=2), margins=1/1, degree=6/3
00434ff0	00461dbd	UiRoutine09	WC1-callgraph-propagated		0.8	2.3	0	22	35	MeasureTextPixelWidthClamped@00418080|EraseLastTextInputCharacter@0041ddf0|ClearTextInputCharacter@00426140	MeasureTextPixelWidthClamped@00453b30|GetUiFnB9A0@00459160|ClearTextInputCharacter@00459348			Manual Match	[WC1 transfer] WC1-callgraph-propagated from UiRoutine09 @00434ff0; support=2 (out=0, in=2), margins=2/1, degree=3/3
00435020	00461df0	GetShapeFrameBounds	WC1-fuzzy-medium		0.748	0.938	0	110	167	GetShapeFrameExtent@00407710|Title_Sequence@0040fb70|SelectTrainSimMission@00426c70|AlignSpriteFrameToRectCorner@0042e1d0|RecRoom@0043f940	draw_sorted_objects_to_buffer@00433690|FUN_00433a14@00433a14|FUN_00433a75@00433a75|GetShapeFrameExtent@00447170|AlignSpriteFrameToRectCorner@0046505e			Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00435020; structural=0.7479, composite=0.9379, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
00435090	00461e97	DoLocalFn5090	WC1-order-exact		0.734	10.0	0	50	103	UpdateTitleMenuCursor@0040fb10|UpdateTrainSimMenuCursor@0042a610|UpdateRoomMenuCursor@0042a680|DoLocalFn50D0@004350d0|FindMenuRegionAtPoint@0043f7c0	FUN_00409417@00409417|DoLocalFn50D0@00461efe			Manual Match	[WC1 transfer] WC1-order-exact from DoLocalFn5090 @00435090; exact unmatched order between GetShapeFrameBounds and DrawTextString; gap=2, structural_similarity=0.7336
004350d0	00461efe	DoLocalFn50D0	WC1-order-exact		0.338	10.0	0	23	36			DoLocalFn5090@00435090	DoLocalFn5090@00461e97	Manual Match	[WC1 transfer] WC1-order-exact from DoLocalFn50D0 @004350d0; exact unmatched order between GetShapeFrameBounds and DrawTextString; gap=2, structural_similarity=0.3376
004350f0	00461f22	DrawTextString	WC1-fuzzy-high		0.524	0.834	0	408	688	DrawNavTextLine@0040cb60|FormatTextTokens@00413a40|DrawTextAt@0041d5f0|PromptInsertNumberedDisk@0041d760	DrawTextAt@0040f96e|FormatTextTokens@00420378|DrawNavTextLine@0044fa70	SystemDebugPrintf@00425bb0|GetG004763f0Fn5BC0@00425bc0|SetDebugFn5C20@00425c20|DrawTextCharacter@00435290|_exit@004499e0	SystemDebugPrintf@0040fdad|GetG004763f0Fn5BC0@0040fe23|SetDebugFn5C20@0040fed9|DrawTextCharacter@004621d5|_exit@0046e7f0	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004350f0; structural=0.524, composite=0.834, graphSupport=2, graphConflicts=0, targetCollisions=1, confidence=high. Verify manually.
00435290	004621d5	DrawTextCharacter	WC1-fuzzy-followup		0.729	0.909	0	123	232	DrawTextString@004350f0	DrawTextString@00461f22	DrawFontGlyph@00441150	DrawFontGlyph@004261e5	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DrawTextCharacter @00435290; structural=0.7287, composite=0.9087, graph=2/0, candidates=1
00435420	00462452	DoLocalFn5420	WC1-callgraph-propagated		0.8	4.6	0	7	19	MergeAdjacentNearHeapBlocks@0040e890|ReleaseNearHeapBlock@0040e900|PurgeNearHeapBlocks@0040e950|InitializeNearHeap@0040e9e0|AllocateNearHeapBlockFromEnd@0040eb70|AllocateNearHeapBlockByFlags@0040ed30|GetFreeNearHeapBytes@0042f890	UpdateTrainSimMenuCursor@00419a40|DispatchTbl0059c310Fn3A80@004207b0|ReleaseNearHeapBlock@00420874|PurgeNearHeapBlocks@004208fc|InitializeNearHeap@004209c2|LoadSpaceflightResources@00420b12|AllocateNearHeapBlockFromEnd@00420b88|AllocateNearHeapBlockByFlags@00420e16|find_squad_center@004210b8|GetFreeNearHeapBytes@00421144			Manual Match	[WC1 transfer] WC1-callgraph-propagated from DoLocalFn5420 @00435420; support=4 (out=0, in=4), margins=3/3, degree=7/10
00435430	00462465	DosStrrchr	WC1-auto-vt		1.0	307.281	0	22	33			_strrchr@0044dfc0	_strrchr@00473d30	Combined Function and Data Reference Match	[WC1 transfer] WC1-auto-vt from DosStrrchr @00435430; similarity=1.0, confidence=307.281, correlator=Combined Function and Data Reference Match
00435450	00462486	DosStrchr	WC1-callgraph-propagated		1.0	2.2	0	22	33	AddPCName@00404e10|SaveGameWithNamePrompt@0041b5c0|DosStrcat@0041c740|DispatchUiFn15C0@004315c0|FillGraphicSuffix@00436c70	FUN_00409417@00409417|FUN_0040f3ae@0040f3ae|FillGraphicSuffix@0042bac0|FreeShapeSet@00432dcc|RewriteDiskFileGraphicsExtensions@00432e23|FUN_00432e83@00432e83|FUN_00432ee4@00432ee4|DosStrcat@00446910|DispatchUiFn15C0@00448136|AddPCName@00452930|FUN_00458c81@00458c81	FUN_0044d820@0044d820	_strchr@0046e0f0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from DosStrchr @00435450; support=2 (out=0, in=2), margins=1/1, degree=6/12
00447426	004624a7	ix_system_configure	WC1-fuzzy-medium	WC1-review-module-mismatch	0.7	0.865	0	32	32	InitializeAudioSystem@0042b160	DrawFuneralLongShot@0042e868|FUN_00432f2a@00432f2a|ShowOnScreenMessage@00437dfa|ShowComponentHitHudMessage@0043984f|show_info_disp@0043c364|DosStrcat@00446910|ShowCentredPrompt@00448100|FUN_00453bd0@00453bd0|ReadTextInput@004597e3	ix_dsp_configure@00444a62	FUN_0046e1b0@0046e1b0	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00447426; structural=0.7, composite=0.865, graphSupport=0, graphConflicts=1, targetCollisions=2, confidence=medium. Verify manually.
00461ab0	004624c7	__cprintf	WC1-fuzzy-low	WC1-review-module-mismatch	0.594	0.659	0	41	47	PromptInsertNumberedDisk@0041d760	FUN_0042df80@0042df80	output@00461ae0	FUN_0046e1b0@0046e1b0|_strlen@0046ea00	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00461ab0; structural=0.5943, composite=0.6593, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
004354d0	0046250b	DosStrlen	WC1-callgraph-propagated		0.667	2.2	0	24	28	AddPCName@00404e10|EraseLastTextInputCharacter@0041ddf0|ReadTextInput@00426200|GetCombatFn8E70@00428e70|DispatchUiFn15C0@004315c0	FUN_0040d762@0040d762|DispatchUiFn15C0@00448136|AddPCName@00452930|FUN_00453bd0@00453bd0|GetUiFnB9A0@00459160|ReadTextInput@004597e3		_strlen@0046ea00	Manual Match	[WC1 transfer] WC1-callgraph-propagated from DosStrlen @004354d0; support=2 (out=0, in=2), margins=1/1, degree=5/7
00419870	00462527	point_parallel	WC1-fuzzy-very-low		0.472	0.442	0	42	41	coming_home@004098d0|return_to_buddy@0040a740|escort_buddy@0040a7a0|goto_formation@00434360	UpdateTrainSimMenuCursor@00419a40|InitializeNearHeap@004209c2|LoadSpaceflightResources@00420b12|FUN_0042c6ac@0042c6ac|LoadBriefingRoom@004401c0|initialize_cockpit@00456b1a	point_ship@00419620	FID_conflict:_memcpy@00473190	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from point_parallel @00419870; structural=0.4719, composite=0.4419, graph=0/2, candidates=1
004355f0	00462625	TranslatePolledInputEvent	WC1-callgraph-single-low		0.627	14.75	0	164	446	get_player_input@00427e40|player_input@004285d0	FUN_004661c2@004661c2	InputTbl0046da94Fn5790@00435790	InputTbl0046da94Fn5790@004629a7	Manual Match	[WC1 transfer] WC1-callgraph-single-low from TranslatePolledInputEvent @004355f0; one mapped edge, graph-jaccard=0.5, degree-similarity=0.6666666666666667, rank-margins=0.4166666666666661/12.166666666666666, instruction-diff=0.6275
004356a0	00462849	QueueInputEventAtCursor	WC1-callgraph-propagated		1.0	3.3	0	52	71	PollJoystickButtonEvents@00430840|PollMenuInputDevices@00430920	PollJoystickButtonEvents@00421409|PollMenuInputDevices@00421530	InputTbl0046da94Fn5790@00435790	InputTbl0046da94Fn5790@004629a7	Manual Match	[WC1 transfer] WC1-callgraph-propagated from QueueInputEventAtCursor @004356a0; support=3 (out=1, in=2), margins=1/2, degree=3/3
00402d40	00462890	CheckAllGuardedAllocations	WC1-fuzzy-very-low		0.462	0.467	0	107	191		InputTbl0046da94Fn5790@004629a7	ReportHeapGuardCorruption@00402ca0	_memset@0046ec90	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from CheckAllGuardedAllocations @00402d40; structural=0.4623, composite=0.4673, graph=0/1, candidates=1
00459ec0	0046294f	__get_fname	WC1-fuzzy-medium	WC1-review-module-mismatch	0.843	0.968	0	85	88	__umatherr@00459d90	FUN_00462c43@00462c43|FUN_00462c9c@00462c9c|FUN_00462d48@00462d48			Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00459ec0; structural=0.8426, composite=0.9676, graphSupport=0, graphConflicts=1, targetCollisions=3, confidence=medium. Verify manually.
00435790	004629a7	InputTbl0046da94Fn5790	WC1-fuzzy-followup		0.457	0.637	0	282	668	MainWindowProc@00402530|MoveMenuPointerFromKeyboard@0041dc70|RunSpaceFlight@0042a190|TranslatePolledInputEvent@004355f0|QueueInputEventAtCursor@004356a0	FUN_00452450@00452450|MainWindowProc@00454625|TranslatePolledInputEvent@00462625|QueueInputEventAtCursor@00462849	GetShiftKeyState@00403060|GetControlKeyState@00403070|ReadDAT005a8964@00403080|AllocateInputEvent@004356e0|LoopInputFn58B0@004358b0	GetShiftKeyState@00455e8f|ReadDAT005a8964@00455eaa|GetControlKeyState@00455ebf|CheckAllGuardedAllocations@00462890|FUN_00462c43@00462c43	Manual Match	[WC1 transfer] WC1-fuzzy-followup from InputTbl0046da94Fn5790 @00435790; structural=0.4572, composite=0.6372, graph=2/0, candidates=1
00435db0	0046354f	FlushInputEvents	WC1-callgraph-propagated		0.5	3.2	0	5	34	funeral_sequence@00408de0|Title_Sequence@0040fb70|BarracksScreen@0041c170|CheckEscaped@0041da10|WaitForInputKey@0041daa0|WaitForSceneAdvance@0041dba0|WaitForKeyExceptXOrF12@00425730|ShowTrainSimHighScores@004268e0|WaitForKeyAcknowledge@00428ea0|ShowOnScreenMessage@00428fa0|HandleDebugCheatKeys@00429160|RunSpaceFlight@0042a190|PollMenuInputDevices@00430920|BlitUiFn6E30@00436e30|EstablishingShot@00437770|SceneDirector@00438c00|RecRoom@0043f940|ShowChalkBoard@00440510	WaitForInputKey@0040fa2c|RecRoom@00418ffc|PollMenuInputDevices@00421530|Title_Sequence@0042f1fd|ShowTrainSimHighScores@00436a8f|ShowOnScreenMessage@00437dfa|ShowChalkBoard@00459c4d|FUN_00462dfc@00462dfc|PollInputEvent@00464d5f|FUN_00464f10@00464f10|HandleDebugCheatKeys@0046733d|RunSpaceFlight@0046925e		FUN_00462c43@00462c43	Manual Match	[WC1 transfer] WC1-callgraph-propagated from FlushInputEvents @00435db0; support=3 (out=0, in=3), margins=1/1, degree=18/13
00435e20	004635e3	WcOrphanRoutine435E20	WC1-fuzzy-low		0.526	0.716	0	200	276	DIBslamReal@00432970|BlitUiFn6060@00436060	DIBslamReal@0045dc33|BlitUiFn6060@004638f1	LoopLocalFn1450@00441450	LoopLocalFn1450@00426769	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00435e20; structural=0.5264, composite=0.7164, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00435ef0	004636f7	DrawUiFn5EF0	WC1-fuzzy-low		0.534	0.724	0	176	253	DIBslamReal@00432970|BlitUiFn6060@00436060	DIBslamReal@0045dc33|BlitUiFn6060@004638f1	DrawSpriteDefault@00441400	DrawSpriteDefault@004266e7	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00435ef0; structural=0.5342, composite=0.7242, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00435fa0	004637f4	GetUiFn5FA0	WC1-fuzzy-low		0.535	0.725	0	190	253	DIBslamReal@00432970|BlitUiFn6060@00436060	DIBslamReal@0045dc33|BlitUiFn6060@004638f1	LoopUiFn1740@00441740	LoopUiFn1740@00426b96	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00435fa0; structural=0.5349, composite=0.7249, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
